id,text,tone_label,intent_label
9962,"It's funny, cause none of my followers know what Coona is. So I'll tell ye  4 days of riding, in Cold as hell Coonabarabran in North West-",positive_friendly,
9963,@DavidArchie I didn't know you could whistle! &amp; Cook sings with gum in his mouth. SO AMAZED. Um.. It's my birthday today?  *ahem*,positive_friendly,
9964,I haven't eaten all day actually since 3pm yesterday. I need to get a hold of my life ,positive_friendly,
9965,its depressing outside today ,negative_rude,
9966,Mam.. HURRY UP WITH THE DINNER!!!! Im Soooo Hungry ,negative_rude,
9967,"23 years after leaving school, still so easily distracted, get off Twitter and on with assignment ",negative_rude,
9968,"@DWiley224 is this even possible!?? This is horrible, unacceptable.. Just wrong!! ",negative_rude,
9969,"@geoffmatheson Yeah, I just realised I had argued myself into a corner with that one! ",positive_friendly,
9970,@sduck409 you should totally do the N.A. that thing is beyond insane. But I thought your case was full? Perhaps case extension is first? ,positive_friendly,
9971,"Did you know that Twitter has a limit on how often you can DM in a given day? In responding to all my DM's 2day, I've hit that limit! ",negative_rude,
9972,@likewhoaxox hahaz ik! same  if only... if only i could think of something clever to ask! i blame my brain :/ brain u suck,positive_friendly,
9973,life is funny and sometimes you just have to laugh at its situations. lol LMAO ,positive_friendly,
9974,"Hello twitterworld. I have been so busy this past week, i'm falling behind on my twittering.   I'll live right? haha  XOXO",negative_rude,
9975,@TJ_Sopher damn right - the grill is always open down here ,positive_friendly,
9976,"goodnight twitter, ill see you after 10 + hours of sleep or more ",positive_friendly,
9977,@polarduck Awe ,negative_rude,
9978,@exampleyoutwit is the brighton gig on the 26th completely sold out!!!??? ,negative_rude,
9979,is home after a long weekend. Got to ride in the snow in Palmy today ,positive_friendly,
9980,should be in class. ,positive_friendly,
9981,@tyrese4real ahhhhhh I wanna see it!!! Making me jealous ,negative_rude,
9982,@mongstradamus not bad really. These jeans usually go for $150~200ish each. They were all knocked down to ~$80 in the sale ,positive_friendly,
9983,@Dannymcfly glad everything went awesome ,positive_friendly,
9984,"@tracie2312 i know, don't wanna come home ",negative_rude,
9985,"Oh money, where have you gone? ",negative_rude,
9986,It was a good birthday. ,positive_friendly,
9987,"Thank you, God... Thank you, friends... Thank you all... Feeling much much better now ",positive_friendly,
9988,needs to do todays exercise  ,negative_rude,
9989,@its_ZEF Ay I'm sorry to hear that zef. I'll for sure keep you and your fami in my prayers ,negative_rude,
9990,"chargers, barca and now lakers!! whatta season ",positive_friendly,
9991,"Taxi Driver Man tells me that he used to sleep at the beach all the time, for 7 years. It's an all star hotel after all ",positive_friendly,
9992,"followers listen up, you must all come to the dublin jonas show on the 24th of november ",positive_friendly,
9993,@ferretprincess The word cloud is very alarming...I say good a lot apparently. I like that though.... ,positive_friendly,
9994,I'm actually leaving my house early enough that the Limited buses still run. Ã¼ber proud of myself ,positive_friendly,
9995,went to M&amp;D's en now im all sun burnt ,negative_rude,
9996,@jawar you know my take! ,positive_friendly,
9997,@KankzXD i scratched my mums car... on mothers day.  but it was only small and you cant tell,positive_friendly,
9998,"My sister, Cheyenne's birthday party is today! It's gonna be so much fun! ",positive_friendly,
9999,@addieking you are SO welcome ,positive_friendly,
10000,@RebekahMaylene seriously!! Those gals were making me nervous. Party on! Thanks for coming ,positive_friendly,
10001,@SarahMascara thanks now i want chicken and cheesecake (not togeather though) ,negative_rude,
10002,"@kutefans sadly this is probably true. I'm now trying the Trident competition to get Beyoncï¿½ tickets, it's my last chance ",negative_rude,
10003,No Windows 7 support for VMware View yet.  (VMwareInfo.com) http://bit.ly/YIsYA,negative_rude,
10004,ITS AN BEAUTIFUL MORNING  THX G.O.D.,positive_friendly,
10005,very nice pictures.I bet samenjoyed the ride on the cycle..very cool dad. ,positive_friendly,
10006,Can't find a hotel ,negative_rude,
10007,hopes to be in the same section with my prends.  http://plurk.com/p/xd6g1,positive_friendly,
10008,im burnt  i dont burn...,negative_rude,
10009,@XxMolliexX @d_zigga i dont know of any plans i have except for friday. so pretty much whenever ,positive_friendly,
10010,"wants to go to blizzcon, e3, and comicon, but will be going to none ",negative_rude,
10011,Fucking VITAL ain't working...cant get any presentations off the internet to revise from ,negative_rude,
10012,revise biology nowwwwwwww. cant beleive i ahd to miss bobs party  miss you @Libbbb,negative_rude,
10013,f*ck it. my emotions are flooding...... ,negative_rude,
10014,Summer oh-nine hereee we come ,positive_friendly,
10015,@TozaBoma I have no problem with that  @mandahoofs,positive_friendly,
10016,Hey @totallytee.... awwww   says you're not broadcasting  (totallytee live &gt; http://ustre.am/3zBF),negative_rude,
10017,"@SapphyNo1 A few people have offered to take me out for a meal but I'm going out to take photos, that way I don't mess up the diet!!! ",positive_friendly,
10018,@insider_latest the best comment ever  kudos !!!,positive_friendly,
10019,"@Ratbeard The Tap still rock bloody hard, eh! I'm a bit sad they were unwigged and unplugged at the show a few weeks ago at Massey Hall ",negative_rude,
10020,"been sick for three days, finally feeling better ",positive_friendly,
10021,@kuncheria: danks. ,positive_friendly,
10022,Just got the most awesome gift in the world!!!!!!! ,positive_friendly,
10023,Tyler Labine has confirmed that Reaper's gone for good  Farewell to a GREAT show! Comic coming and maybe animated series? Yay! ,negative_rude,
10024,In Melbourne at the hotel about to go to work  grrrr.... on a Sunday grrrrrrrrrrrrr,negative_rude,
10025,"@snufsnuf So no more junk food for dinner tonight, right? ",positive_friendly,
10026,Wasps went out &amp; I've closed the window over. 20-30 flying between bedrm &amp; sitting room. What to do? Can't leave windows closed all time ,negative_rude,
10027,Testing Threeter ,positive_friendly,
10028,"If I'd bought the Macbook, it would've been used 2 play only. None of my tax preparation software is compatible! So I have no choice! ",negative_rude,
10029,@TerribleD_UOE why would you get in trouble? just say whatever you want to say. freedom of speech yo! ,positive_friendly,
10030,Austrilia &amp; Japan in August......no it needed to be in 2010 so I could go ,negative_rude,
10031,About to head out for a run  Then probably just a lazy Saturday!,positive_friendly,
10032,"@marshymiffy really? Damn. i miss it  OMGOSH YOU AT SENTOSA! NO FAIR! Woah, you really ate lots there! hahas",negative_rude,
10033,@DazzleMeThis NO i haven't seen it yet  but now i have to see it.and omg that'd be wickedly funny to watch haha.,negative_rude,
10034,tired but not sleepy. and sort of hungry. fun day w/ my daughter at the park. watching my name is earl (hilarious) well night tweeters ,positive_friendly,
10035,@LesleyChang lol! Ouch. I'll be back in a year tho. I'm just testing myself outside of Vancouver to see if I can survive. Hopefully I can ,positive_friendly,
10036,@ZoeAimee touche! is everything alright with you? I noticed your tweets earlier. ,negative_rude,
10037,whats the footy show without matty johns..? ,negative_rude,
10038,@RichBecker I'm waiting for the second part of that package - the explanation ,positive_friendly,
10039,Apologies to anyone who got blindsighted by the auction ending 24 hours early. Comes with the territory of doing things yourselves ,negative_rude,
10040,"@davidleibrandt hahah Totally wish I was there! Have fun, my man! ",positive_friendly,
10041,"@camikaos pheasant dreams, kaotic ones ",positive_friendly,
10042,I have a bit of a hangover &amp; alot of crap to do!!!!! Bummer ,negative_rude,
10043,"june 15th [some countries], june 16th [america], june 19th [australia=here] will be the greatest day of this year...so far ",positive_friendly,
10044,can't find the guitar hero anywhere and dnw to play rockband ,negative_rude,
10045,going to sleep..work in the morning aka noon ,negative_rude,
10046,@_athena mmmm meeee toooo. Too bad you don't live closer ,negative_rude,
10047,@WalkingDrum heeeee hehe  hi hi there ,positive_friendly,
10048,"@gaustin I don't use a cookbook, I just throw a bunch of veggies in a pot with some beans and heat them for a while  it works.",positive_friendly,
10049,@Parquette1 Hope you have a fabulous wknd ,positive_friendly,
10050,My Lyra crayons arrived this morning JOY 48 gorgeous colours to play with hmmmm    This is going to be FUN!!!!!,positive_friendly,
10051,Lovely day in the sun  Now I have to write a paper...oh the life of a perpetual student,positive_friendly,
10052,@Cadistra I just want to play it for Terra  but I would rather play smash *A*,negative_rude,
10053,camping was a massive failure. mitch forgot a sleeping bag. it rained. no tent. ran out of petrol on the way home. then a flat battery. ,negative_rude,
10054,Walked to McD's to find the dining room closed. I went to Travis and got a burger instead. Then had to walk home on a full stomach ,negative_rude,
10055,Interview in front of a camera tomorrow.  I don't HAVE a good side.,negative_rude,
10056,"Bah, I really do feel like a bit of a dick. I keep doing it to myself  Anyway, off to bed. Night all!",negative_rude,
10057,"Thinking of writing some music, and posting it on here? I wonder how that would go down ",negative_rude,
10058,the birthday card features a llama with ribbons tied to his feet and a party hat and a blowing thing walking on a green cake ,positive_friendly,
10059,@lancearmstrong Aww he is AWESOME ,positive_friendly,
10060,"Watching King of the Hill, and my nails are all nice and dry. ",positive_friendly,
10061,@ashleeadams i watch lame movies by myself ,negative_rude,
10062,@yaygeorge Ou! mayawest cool! pues have fun mijo! enjoy the ride take good music with you ,positive_friendly,
10063,My mama dem got jokes! They talkin bout my hair! Its hurting my feelings ,negative_rude,
10064,i have exams tomorrow ,negative_rude,
10065,@therealjordin I can't wait.  my hdtv box isn't working..,negative_rude,
10066,needs to find more people to follow on here ... i feel so alone ,negative_rude,
10067,ORA TNS:No Listener... even the Ora db stopped listening after last night ,negative_rude,
10068,is dreading going into work tomorrow...the dungeon awaits  No fair!,negative_rude,
10069,Happy birthday Glen (my stepdad) ,positive_friendly,
10070,@SpeedyG1212 I think it's supposed to rain all weekend! ,negative_rude,
10071,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara ",positive_friendly,
10072,Sitting by the fire enjoying the sound of bagpipes drifting through the campground...Amazing Grace at the moment.   #fb,positive_friendly,
10073,@zombietown yeah. just send me a direct message with your email address and I'll send it to you. ,positive_friendly,
10074,@andrevr @ajventer I'm sure I could find that tweet where he said it again...*evil grin* AJ should heed warnings ,positive_friendly,
10075,Oh wait. There we are. Sunlight. ,positive_friendly,
10076,@Superquin  #PR #tip - didn't have time to photoshop  - have just emailed you one to make up! ;o),negative_rude,
10077,"Okay, I'm really going to bed now.  There are just so many thoughts floating around in my head at night.  I will forever be a night owl. ",positive_friendly,
10078,So... lost all day today from racing ! ,negative_rude,
10079,@EmpressEmizzle4 Of course I will ,positive_friendly,
10080,Night At The museum FTW! And oh so ever so tired ,negative_rude,
10081,Train line to my dad's is fucked! Hate replacement bus services  better no miss too much of the game! X,negative_rude,
10082,home sick and i feel awful ,negative_rude,
10083,@CLR407 a lil.  thanks. &lt;3,positive_friendly,
10084,"ear is sore, and glass in my foot and dirmititis is ouchie! ",negative_rude,
10085,@ItsCookie  no I didn't get to get any! Maya got some footage tho I'll have to get it from her. Omg we were in the pool chillin and the,negative_rude,
